Domain	Function	Head	Negator	Aux	Aux_stem	Subj	Subj_stem	Age	Previous_Role	Role	Previous_Utterance	Utterance	Previous_Sent_len	Sent_len	Previous_Sent_type	Sent_type	Child	Polarity	Level
perception	possession	have		NONE	NONE	you	you	34	Mother	Target_Child	you are because you still have botbots	no I not	7	3	declarative	imperative_emphatic	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	34	Mother	Target_Child	do you wan na go downstairs and have your tea	no you	10	2	question	trail	MPI-EVA-Manchester Fraser	positive	discourse
perception	existence	's	no	there		monkey	monkey	35	Target_Child	Mother	there 's no purple monkey	no there is n't	5	4	declarative	declarative	MPI-EVA-Manchester Fraser	negative	discourse
perception	existence	was		there		slide	slide	35	Mother	Target_Child	was there a slide at babyschool	no there was a climbing frame	6	6	question	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have		NONE	NONE	you	you	35	Mother	Target_Child	but you have bot bots	no I not baby anymore	5	5	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	mine						36	Target_Child	Mother	is that mine	no that one is Mummy and Daddy 's	3	8	question	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	existence	's		there		house	house	36	Target_Child	Mother	at there 's house	no the Grandma and Grandad are downstairs	4	7	question	trail	MPI-EVA-Manchester Fraser	positive	discourse
perception	existence	's	no	there		bubbles	bubble	36	Target_Child	Mother	but there 's no bubbles here is there	no there 's no bubbles is there	8	7	question	question	MPI-EVA-Manchester Fraser	negative	discourse
perception	existence	is		there		snow	snow	36	Target_Child	Mother	a is there snow	no there 's no snow	4	5	question	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have	n't	did	do	we	we	36	Target_Child	Mother	we did n't have a look at my sunflower	no we did n't have a look at your sunflower either did we	9	13	declarative	question	MPI-EVA-Manchester Fraser	negative	discourse
perception	possession	have	n't	did	do	Daddy	Daddy	36	Target_Child	Mother	Daddy and you did n't have a Fruitshoot	no we did n't	8	4	declarative	declarative	MPI-EVA-Manchester Fraser	negative	discourse
perception	possession	my						36	Target_Child	Mother	but I not a I not a monkey are my	no you 're not a monkey	10	6	question	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have	n't	does	do	he	he	36	Target_Child	Mother	that boy does n't have a number does he	no he does n't	9	4	question	declarative	MPI-EVA-Manchester Fraser	negative	discourse
perception	existence	's		there		stickers	sticker	36	Target_Child	Mother	there 's a bit more stickers	no they 're all done	6	5	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	existence	is		there		stickers	sticker	36	Target_Child	Mother	is is there no bit more stickers	no there 's no more stickers to do because you 've done them all	7	14	question	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	mine						36	Target_Child	Mother	they 're mine	no they 're mine	3	4	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have		do	do	you	you	36	Mother	Target_Child	do you have a kite	no I had a	5	4	question	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have	n't	do	do	NONE	NONE	36	Target_Child	Mother	does does they have does do n't have name	no they do n't have names do they	9	8	question	question	MPI-EVA-Manchester Fraser	negative	discourse
perception	possession	have		can	can	I	I	36	Target_Child	Mother	can I have a botbot	no you just had one	5	5	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	existence	's		there		blue	blue	36	Target_Child	Mother	but there 's another blue	no it 's not blue it 's Baloo	5	8	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	existence	's		there		penny	penny	36	Target_Child	Mother	there 's a penny there	no that 's not a penny	5	6	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	mine						36	Target_Child	Mother	mine	no that 's Mummy 's	1	5	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	36	Target_Child	Mother	have a look	no come here	3	3	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have		can	can	I	I	36	Mother	Target_Child	can I have a crisp	no I will	5	3	question	trail	MPI-EVA-Manchester Fraser	positive	discourse
perception	existence	is		there		something	something	36	Target_Child	Mother	but what is there something on your knee	no there 's nothing on my knee	8	7	question	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	mine						36	Target_Child	Mother	are they in mine	no they 're in Jwww 's bedroom	4	7	question	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	36	Target_Child	Mother	this is this is has n't got lots of toys in has it	no you 've taken all the toys out have n't you	13	11	question	question	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	mine	not					36	Target_Child	Mother	is that not mine	no that 's Mummy 's	4	5	question	declarative	MPI-EVA-Manchester Fraser	negative	discourse
perception	possession	have		NONE	NONE	wan	want	36	Mother	Target_Child	wan na have a cup of milk	no I not	7	3	question	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have	n't	do	do	NONE	NONE	36	Target_Child	Father	do n't haf ta cry	no that 's silly to cry int it	5	8	declarative	question	MPI-EVA-Manchester Fraser	negative	discourse
perception	existence	's		there		tail	tail	36	Father	Target_Child	because look there 's his tail	no that is n't	6	4	declarative	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	my	not					36	Target_Child	Mother	I not are my	no you 're not	4	4	question	declarative	MPI-EVA-Manchester Fraser	negative	discourse
perception	possession	have		NONE	NONE	NONE	NONE	36	Mother	Target_Child	shall we go and have a look	no I want I wan na do the shelves	7	9	question	declarative	MPI-EVA-Manchester Fraser	positive	discourse
perception	possession	have	n't	do	do	you	you	37	Target_Child	Mother	you do n't haf ta color them in do you	no when you 're writing you haf ta follow them	10	10	question	declarative	MPI-EVA-Manchester Fraser	negative	discourse
perception	possession	have	n't	did	do	I	i	37	Target_Child	Mother	I did n't have chicken+pox did I	no you had chicken+pox last year	7	6	question	declarative	MPI-EVA-Manchester Fraser	negative	discourse
perception	possession	have		NONE	NONE	you	you	24	Father	Target_Child	then you have water and round	no thank you	6	3	declarative	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	have		NONE	NONE	you	you	24	Father	Target_Child	you have some doo doo and we 'll go and have a look huh	no I 'm not	14	4	question	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	24	Father	Target_Child	having your medicine	no I do n't wan na	3	6	question	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	have		NONE	NONE	you	you	24	Target_Child	Mother	you have a look	no Eleanor have a look darling	4	6	declarative	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	have		been	be	NONE	NONE	24	Mother	Target_Child	Mama 's been had her breakfast and Mama does n't want any toast	no there 's some toast	13	5	declarative	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	24	Target_Child	Father	let me have it	no you carry it up	4	5	declarative	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	existence	's		there		Winnie	Winnie	24	Father	Target_Child	there 's Winnie the Pooh	no the Rob	5	3	declarative	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	existence	's		there		cow	cow	24	Target_Child	Mother	there 's a cow	no that 's not a cow darling	4	7	declarative	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	24	Father	Target_Child	have a look see if you can	no I want my own book here	7	7	declarative	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	existence	's		there		Builder	Builder	24	Target_Child	Mother	there 's Bob Builder over there	no we 'll do that tomorrow darling not now	6	9	declarative	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	existence	's		there		paper	paper	24	Mother	Target_Child	there 's paper there darling	no that 's my paper	5	5	declarative	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	25	Target_Child	Mother	so have a look	no you have a look	4	5	declarative	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	have		're	be	you	you	27	Mother	Target_Child	no you 're having your breakfast	no I not	6	3	declarative	imperative_emphatic	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	28	Father	Target_Child	have this one	no that one	3	3	declarative	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	have		NONE	NONE	NONE	NONE	30	Target_Child	Mother	have some milk	no you can have your breakfast soon	3	7	declarative	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	have		do	do	you	you	33	Mother	Target_Child	do you have potato waffles	no I do n't want a potato waffle	5	8	question	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	have		could	could	I	I	35	Mother	Target_Child	could I have some Weetabix	no I got no Weetabix	5	5	question	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	existence	's	no	there		rainbow	rainbow	35	Target_Child	Mother	there 's no rainbow	no there is n't	4	4	declarative	declarative	MPI-EVA-Manchester Eleanor	negative	discourse
perception	possession	have		can	can	I	I	35	Target_Child	Mother	can I have that pen	no that 's a pencil darling	5	6	question	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	have		can	can	we	we	35	Mother	Target_Child	and then we can have some breakfast	no I do n't want need	7	6	declarative	interruption	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	have		were	be	you	you	36	Mother	Target_Child	I thought you were having a tea+party	no I not	7	3	declarative	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	existence	's		there		Hook	Hook	36	Target_Child	Mother	there 's Captain Hook	no he be he 's a bit sharp so he 'll hurt you	4	13	interruption	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	existence	's		there		animal	animal	36	Target_Child	Mother	there 's a animal in our door	no you have a look at your blackboard because look what 's happened to your teddy	7	16	declarative	declarative	MPI-EVA-Manchester Eleanor	positive	discourse
perception	possession	yours	not					28	Target_Child	Father	that 's not yours	no that 's not mine	4	5	imperative_emphatic	declarative	Sachs Naomi	negative	discourse
perception	possession	mine						29	Target_Child	Mother	those are mine	no they 're not	3	4	declarative	declarative	Sachs Naomi	positive	discourse
perception	possession	have		NONE	NONE	we	we	33	Target_Child	Mother	we have Milo book but Kimmy do n't have it	no Kimmy does n't have a Milo book	10	8	declarative	declarative	Sachs Naomi	positive	discourse
perception	possession	have		can	can	I	I	35	Target_Child	Mother	can I have another one	no just use that sticky honey	5	6	question	declarative	Sachs Naomi	positive	discourse
perception	possession	have	n't	do	do	they	they	35	Mother	Target_Child	they do n't have puzzles at nursery school	no they have	8	3	question	trail	Sachs Naomi	negative	discourse
perception	possession	have	n't	do	do	sandals	sandal	35	Target_Child	Mother	your sandals do n't have red	no that 's right honey	6	5	declarative	declarative	Sachs Naomi	negative	discourse
